production_core_file,production_model,feature_representation,anchor_temperature_K,n_features,feature_columns,n_seeds,split_randomized_by_seed,model_stochastic_by_seed,interpretation,contains_forbidden_feature
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/Re/run_piml_core_pipeline_backbone.py,backbone_ridge,quadratic_thermal_backbone_plus_T0_relative_correction,300.0,22,dT_anchor|d_SLE_mean_anchor|d_SLE_std_anchor|d_SLE_q25_anchor|d_SLE_q50_anchor|d_SLE_q75_anchor|d_SLE_iqr_anchor|d_Voro_mean_anchor|d_Voro_q25_anchor|d_Voro_q50_anchor|d_Voro_q75_anchor|d_Voro_iqr_anchor|d_q6_mean_anchor|d_q6_std_anchor|d_q6_q25_anchor|d_q6_q50_anchor|d_q6_q75_anchor|d_q6_iqr_anchor|d_q6knn_mean_anchor|d_U_eVatom_anchor|d_TSLE_eVatom_anchor|d_F0_eVatom_anchor,10,False,False,deterministic_pipeline_reproducibility,False
