snapshot_path,system,temperature,snapshot_index,group,domain,dFres_eVatom,ghat_eVatom,dFcorr_eVatom,target,timestep,natoms,U_eVatom,PE_eVatom,KE_eVatom,SLE_mean,SLE_std,SLE_q25,SLE_q50,SLE_q75,SLE_iqr,Voro_mean,Voro_q25,Voro_q50,Voro_q75,Voro_iqr,q6_mean,q6_std,q6_q25,q6_q50,q6_q75,q6_iqr,q6knn_mean,vMises_mean,vMises_q25,vMises_q50,vMises_q75,vMises_iqr,FANC_eVatom,TSLE_eVatom,F0_eVatom,dFraw_eVatom,dFraw_T0_mean
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00042.extxyz,beta-TiV,300,42,beta-TiV__300,Ti-domain,3.860335189898034e-06,2.355027531709854e-05,-1.9689940127200505e-05,-1.9689940127200505e-05,343000,85750,-4.794962658954295,-4.833687981924199,0.0387253229699028,-4.410315539475219,0.1020695063295495,-4.47919,-4.4106,-4.34153,0.1376600000000003,17.26046942857143,17.0036,17.2673,17.5265,0.5228999999999999,0.3720265829326807,0.0063538115741062,0.3684982508420944,0.372770220041275,0.3764499798417091,0.0079517289996147,0.3717801622249642,52586.79534400481,36514.820465914665,50019.485325950634,65913.20559436418,29398.38512844951,-4.88796052,-0.1140154763827058,-4.680947182571589,-0.2070133374284113,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00043.extxyz,beta-TiV,300,43,beta-TiV__300,Ti-domain,3.1510125113320964e-05,2.355027531709854e-05,7.959849796222424e-06,7.959849796222424e-06,344000,85750,-4.795097709534231,-4.833898635685131,0.0388009261509,-4.414469987521866,0.104697750840118,-4.4844275,-4.41434,-4.34442,0.1400074999999994,17.258742162099125,17.0009,17.2657,17.5238,0.5228999999999999,0.3721058258958182,0.0063334457557768,0.3685840666294098,0.372853547334671,0.3765108734369278,0.007926806807518,0.3718704663410826,52402.003223923675,36347.99465309188,49899.052810765104,65660.55731429944,29312.56266120756,-4.88796052,-0.1141228771727187,-4.680974832361512,-0.2069856876384879,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00044.extxyz,beta-TiV,300,44,beta-TiV__300,Ti-domain,-0.0001683069059084,2.355027531709854e-05,-0.00019185718122549856,-0.00019185718122549856,345000,85750,-4.79486466630716,-4.833755206180758,0.0388905398735982,-4.413184740874636,0.1037207280916402,-4.48293,-4.41348,-4.3436625,0.1392674999999998,17.254805193002912,16.9948,17.26,17.5235,0.5286999999999971,0.3720563697651593,0.0063667762876335,0.3685014098882675,0.3728080838918686,0.3764679282903671,0.0079665184020996,0.3717539471853578,52599.324134208815,36509.05897058132,50150.09303309383,65847.1361834791,29338.077212897784,-4.88796052,-0.1140896509766695,-4.68077501533049,-0.2071855046695097,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00045.extxyz,beta-TiV,300,45,beta-TiV__300,Ti-domain,-0.0001571655276014,2.355027531709854e-05,-0.00018071580291849855,-0.00018071580291849855,346000,85750,-4.794852535835852,-4.833737356618076,0.0388848207822239,-4.412284545539358,0.1031977451023141,-4.48194,-4.41254,-4.34295,0.1389899999999997,17.258576349854227,16.9985,17.26295,17.5247,0.5261999999999993,0.3720601631114503,0.0063441157502068,0.368575856089592,0.3727923631668091,0.3764923363924026,0.0079164803028106,0.3718259552334905,52640.49223503691,36468.49663779049,50007.67864852825,66023.22834647176,29554.73170868127,-4.88796052,-0.1140663791270546,-4.680786156708797,-0.2071743632912026,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00046.extxyz,beta-TiV,300,46,beta-TiV__300,Ti-domain,8.727862107588136e-05,2.355027531709854e-05,6.372834575878282e-05,6.372834575878282e-05,347000,85750,-4.795081600890637,-4.833790953236151,0.0387093523455136,-4.411689655626821,0.1030935268768634,-4.48095,-4.41149,-4.34208,0.1388699999999998,17.260553394752186,17.0035,17.2689,17.5279,0.5244,0.3720445263003469,0.0063410209757017,0.3685260713100433,0.3727675527334213,0.3764614388346672,0.0079353675246238,0.371778177140753,52400.06658575658,36276.50747759007,49890.757733825056,65650.25385192693,29373.746374336857,-4.88796052,-0.114051000033163,-4.681030600857475,-0.2069299191425253,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00047.extxyz,beta-TiV,300,47,beta-TiV__300,Ti-domain,-0.0003061127504067,2.355027531709854e-05,-0.00032966302572379853,-0.00032966302572379853,348000,85750,-4.794592190808415,-4.833507317434403,0.0389151266259883,-4.407975486064139,0.1025188584987047,-4.47634,-4.407945,-4.33921,0.1371300000000008,17.26175209212828,17.0051,17.2686,17.5289,0.5238000000000014,0.3720114859498972,0.0063967892343948,0.3684665411710739,0.3727788925170898,0.3764581978321075,0.0079916566610336,0.3717887629927421,52696.23920709801,36564.269249488614,50122.74573409979,66139.99657827438,29575.727328785768,-4.88796052,-0.1139549813224233,-4.680637209485992,-0.2073233105140079,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00048.extxyz,beta-TiV,300,48,beta-TiV__300,Ti-domain,2.1851515160598023e-05,2.355027531709854e-05,-1.6987601565005165e-06,-1.6987601565005165e-06,349000,85750,-4.794983526381032,-4.833681845947522,0.0386983195664897,-4.410426797667639,0.1033111839925877,-4.47953,-4.41025,-4.3410125,0.1385174999999998,17.26106500291545,17.0018,17.2671,17.531,0.5291999999999994,0.3720384615729223,0.0063370226817414,0.3684991747140884,0.3727717846632004,0.3764448836445808,0.0079457089304924,0.3718203203344484,52487.92961144514,36481.53028748515,49976.48436523303,65735.18360531805,29253.653317832897,-4.88796052,-0.1140183526294724,-4.680965173751559,-0.2069953462484406,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00049.extxyz,beta-TiV,300,49,beta-TiV__300,Ti-domain,-0.0001132920174041,2.355027531709854e-05,-0.00013684229272119855,-0.00013684229272119855,350000,85750,-4.794958464353684,-4.833958937026239,0.0390004726725562,-4.414684940408163,0.1037936855940525,-4.4845675,-4.41465,-4.3446425,0.1399249999999998,17.261178674052477,17.002025,17.26905,17.5283,0.5262750000000018,0.3721200635026565,0.0062768292807664,0.3686191216111183,0.37282894551754,0.376468226313591,0.0078491047024726,0.3718526040326054,52378.02664495403,36206.8023414068,49837.12539585972,65724.9415928421,29518.139251435292,-4.88796052,-0.1141284341346892,-4.680830030218995,-0.2071304897810053,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00050.extxyz,beta-TiV,300,50,beta-TiV__300,Ti-domain,-4.4844117014719576e-05,2.355027531709854e-05,-6.839439233181811e-05,-6.839439233181811e-05,351000,85750,-4.794938110083098,-4.833712838833819,0.0387747287507218,-4.411249919067055,0.1034321988459649,-4.48088,-4.41141,-4.34173,0.1391499999999998,17.260985793586013,17.0035,17.268,17.5263,0.5228000000000002,0.3720786962144229,0.0063828670245371,0.3685481175780296,0.3728301227092743,0.3764843046665191,0.0079361870884895,0.371846577789276,52568.04000872408,36508.69675505212,50089.35138272373,65982.71512601766,29474.01837096554,-4.88796052,-0.114039631963714,-4.680898478119384,-0.2070620418806159,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00051.extxyz,beta-TiV,300,51,beta-TiV__300,Ti-domain,-9.934101739644818e-05,2.355027531709854e-05,-0.00012289129271354673,-0.00012289129271354673,352000,85750,-4.794907566488031,-4.833767944256559,0.0388603777685294,-4.412176474285714,0.1030078980810729,-4.48079,-4.4115850000000005,-4.3427325,0.1380574999999995,17.261067082215742,17.001825,17.2677,17.5283,0.5264750000000014,0.3720942111786878,0.0062895732418186,0.3685576692223549,0.3728102892637253,0.3764729499816894,0.0079152807593345,0.3718610275848266,52490.82408458107,36379.63247442014,49827.26992912202,65866.64318426221,29487.01070984207,-4.88796052,-0.1140635852690285,-4.680843981219002,-0.2071165387809976,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00052.extxyz,beta-TiV,300,52,beta-TiV__300,Ti-domain,-5.947325169081141e-05,2.355027531709854e-05,-8.302352700790995e-05,-8.302352700790995e-05,353000,85750,-4.7950032703223915,-4.8339564253061225,0.0389531549837306,-4.414336309854228,0.1033416885900331,-4.4838575,-4.414315,-4.3447225,0.1391350000000004,17.259637727113702,17.0006,17.2694,17.527974999999998,0.5273749999999993,0.3721221405882877,0.0063036741479926,0.3686109930276871,0.3728770017623901,0.3764688298106193,0.0078578367829322,0.3719007492805709,52403.64323519923,36201.11813986782,49813.78931186261,65827.20583394996,29626.08769408214,-4.88796052,-0.1141194213376835,-4.680883848984708,-0.207076671015292,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00053.extxyz,beta-TiV,300,53,beta-TiV__300,Ti-domain,-0.0001951826150457,2.355027531709854e-05,-0.00021873289036279854,-0.00021873289036279854,354000,85750,-4.794789634113872,-4.833693073002914,0.0389034388890437,-4.411321964897959,0.1023470164312598,-4.4805675,-4.41107,-4.3424724999999995,0.1380950000000007,17.26131750553936,17.0007,17.267,17.5298,0.5291000000000032,0.3720559776176864,0.0063546073560469,0.3685665726661682,0.3727987408638,0.3764658570289612,0.0078992843627929,0.3718013429902385,52568.248873977616,36484.579124905504,50021.497041105016,65900.35519318859,29415.776068283085,-4.88796052,-0.1140414944925191,-4.680748139621353,-0.2072123803786469,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00054.extxyz,beta-TiV,300,54,beta-TiV__300,Ti-domain,2.2946062307738213e-05,2.355027531709854e-05,-6.042130093603263e-07,-6.042130093603263e-07,355000,85750,-4.795085928855571,-4.833909333294462,0.0388234044388886,-4.414345563265306,0.1035496033144563,-4.4842475,-4.41366,-4.34516,0.1390875000000004,17.261608972594754,17.0039,17.2673,17.526875,0.5229749999999989,0.3720982923545921,0.0063339119336539,0.368573360145092,0.372840866446495,0.3764997273683548,0.0079263672232627,0.3718425056732778,52478.155800176915,36420.02936567475,49970.883413370815,65896.05566143933,29476.026295764575,-4.88796052,-0.1141196605568647,-4.6809662682987065,-0.2069942517012934,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00055.extxyz,beta-TiV,300,55,beta-TiV__300,Ti-domain,-0.000145048450481,2.355027531709854e-05,-0.00016859872579809854,-0.00016859872579809854,356000,85750,-4.7948639679570775,-4.833741874752187,0.038877906795109,-4.41225805026239,0.1026844390920175,-4.48077,-4.41192,-4.3429925,0.1377774999999994,17.26343772244898,17.0032,17.2695,17.5303,0.5271000000000008,0.3720850600376073,0.0063346862350147,0.3685575127601623,0.3728169947862625,0.3764912635087967,0.0079337507486343,0.3718107626702278,52629.58229532844,36661.40070188087,50124.08716699699,65990.82830220046,29329.427600319592,-4.88796052,-0.1140656941711601,-4.680798273785918,-0.2071622462140823,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00056.extxyz,beta-TiV,300,56,beta-TiV__300,Ti-domain,0.0001472557394134,2.355027531709854e-05,0.00012370546409630145,0.00012370546409630145,357000,85750,-4.795075614435232,-4.8337151697959175,0.0386395553606862,-4.409138070670553,0.1029094123058867,-4.47859,-4.40849,-4.33994,0.1386499999999992,17.26346537026239,17.0046,17.2693,17.5302,0.5256000000000007,0.3720593077309277,0.0063179333724446,0.3685457184910774,0.372780293226242,0.3764392435550689,0.0078935250639915,0.3717914429138422,52529.03572290742,36488.02979895414,49996.0020309027,65851.25027802767,29363.220479073527,-4.88796052,-0.1139850364594196,-4.681090577975812,-0.2068699420241877,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00057.extxyz,beta-TiV,300,57,beta-TiV__300,Ti-domain,-0.000309360165738,2.355027531709854e-05,-0.00033291044105509854,-0.00033291044105509854,358000,85750,-4.794658326542737,-4.83367277212828,0.039014445585543,-4.41065934612245,0.102444136827415,-4.47926,-4.41113,-4.341775,0.1374849999999998,17.26608920233236,17.008,17.2706,17.5323,0.5243000000000002,0.3720278750706692,0.006381475398928,0.3684859052300453,0.3727693855762481,0.3764782547950744,0.0079923495650291,0.3717823419758599,52530.549826743925,36461.97831298697,49999.10618119429,65769.96326105841,29307.98494807144,-4.88796052,-0.1140243644720764,-4.680633962070661,-0.2073265579293393,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00058.extxyz,beta-TiV,300,58,beta-TiV__300,Ti-domain,0.0003110029601562,2.355027531709854e-05,0.00028745268483910144,0.00028745268483910144,359000,85750,-4.795291933465726,-4.8339140703207,0.0386221368549734,-4.411171639067056,0.1023139365299211,-4.4805275,-4.41106,-4.3422425,0.1382849999999997,17.264476754518952,17.0066,17.2709,17.5308,0.5242000000000004,0.3721069709615179,0.0063102561376343,0.3685734942555427,0.3728662431240082,0.3764794543385505,0.0079059600830078,0.3718770808026672,52437.81776292726,36351.93940876233,49895.68379065903,65742.92501995135,29390.98561118902,-4.88796052,-0.1140376082691708,-4.681254325196555,-0.206706194803445,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00059.extxyz,beta-TiV,300,59,beta-TiV__300,Ti-domain,0.0001737298200674,2.355027531709854e-05,0.00015017954475030144,0.00015017954475030144,360000,85750,-4.795169643900513,-4.833906293294461,0.0387366493939475,-4.411751229620992,0.1033070641983283,-4.48117,-4.41214,-4.34301,0.13816,17.263907528862976,17.0045,17.271,17.5305,0.5259999999999998,0.3720881476245886,0.0064022681069941,0.3685618713498115,0.3728435635566711,0.3765036836266517,0.0079418122768402,0.3717831351023721,52416.9109182227,36367.580648091855,49896.84061522414,65717.23677516251,29349.65612707066,-4.88796052,-0.1140525918440471,-4.681117052056466,-0.2068434679435338,-0.2070171977636012
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/beta-TiV_300K_snap00060.extxyz,beta-TiV,300,60,beta-TiV__300,Ti-domain,-1.2445411661510253e-05,2.355027531709854e-05,-3.599568697860879e-05,-3.599568697860879e-05,361000,85750,-4.794970345572642,-4.833817435451896,0.0388470898792535,-4.411243605597668,0.1030207091442913,-4.4803575,-4.41119,-4.3419324999999995,0.1384250000000007,17.263199593002916,17.003025,17.2723,17.5321,0.5290749999999989,0.3720573959632101,0.0063488709333426,0.3685042411088943,0.3728023022413254,0.3764667436480522,0.0079625025391578,0.37180267331343,52393.39461100414,36265.19649214958,49976.68949346735,65650.06560812394,29384.86911597436,-4.88796052,-0.1140394687479047,-4.680930876824737,-0.2070296431752627,-0.2070171977636012
