snapshot_path,system,temperature,snapshot_index,timestep,natoms,SLE_mean,SLE_std,SLE_q25,SLE_q50,SLE_q75,SLE_iqr,Voro_mean,Voro_q25,Voro_q50,Voro_q75,Voro_iqr,q6_mean,q6_std,q6_q25,q6_q50,q6_q75,q6_iqr,q6knn_mean,TSLE_eVatom,d_SLE_mean_anchor,d_SLE_std_anchor,d_SLE_q25_anchor,d_SLE_q50_anchor,d_SLE_q75_anchor,d_SLE_iqr_anchor,d_Voro_mean_anchor,d_Voro_q25_anchor,d_Voro_q50_anchor,d_Voro_q75_anchor,d_Voro_iqr_anchor,d_q6_mean_anchor,d_q6_std_anchor,d_q6_q25_anchor,d_q6_q50_anchor,d_q6_q75_anchor,d_q6_iqr_anchor,d_q6knn_mean_anchor
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00036.extxyz,Al,500,36,337000,78732,-4.31457808794391,0.1819066506066941,-4.44111,-4.318325,-4.1926075,0.2485024999999998,16.949424602448815,16.615875,16.94045,17.2706,0.6547250000000027,0.3318772977342473,0.0142373598491325,0.3242227807641029,0.3332774341106415,0.3404147699475288,0.0161919891834259,0.3321080828492554,-0.185900786343677,0.515121460934564,0.04123305434211555,0.4862018250000002,0.51629915,0.5448696499999999,0.058667824999999896,0.1561630268632861,0.07357225000000156,0.15303349999999938,0.23268100000000302,0.15910875000000246,-0.007093441022797298,0.004418858703647688,-0.00949734672904018,-0.005951544642448403,-0.0033210562914610664,0.006176290437579198,-0.006978458292676015
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00037.extxyz,Al,500,37,338000,78732,-4.309091330589848,0.1834369735812825,-4.435985,-4.31339,-4.18746,0.2485249999999998,16.952989348676525,16.6197,16.9415,17.275325000000002,0.6556250000000006,0.331717602071495,0.0141734386787156,0.3240969032049179,0.3331026583909988,0.3402295708656311,0.0161326676607131,0.3319194461144016,-0.1856643802604387,0.5206082182886256,0.04276337731670396,0.4913268250000007,0.5212341499999997,0.5500171500000004,0.058690324999999904,0.15972777309099584,0.07739725000000419,0.15408350000000226,0.23740600000000356,0.16000875000000037,-0.0072531366855496104,0.004354937533230787,-0.009623224288225152,-0.006126320362091098,-0.0035062553733587465,0.006116968914866397,-0.007167095027529824
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00038.extxyz,Al,500,38,339000,78732,-4.305865703525885,0.1822920234503628,-4.43257,-4.31034,-4.1832,0.2493699999999998,16.957167069298382,16.624,16.9455,17.2795,0.6555,0.3316343688434298,0.0142486561784469,0.3238326534628868,0.3330219388008117,0.3402671217918396,0.0164344683289527,0.3318100027853182,-0.1855253987434932,0.5238338453525886,0.04161842718578426,0.4947418250000002,0.5242841499999997,0.5542771499999999,0.05953532499999989,0.16390549371285346,0.08169725000000128,0.15808350000000004,0.24158100000000005,0.15988374999999977,-0.007336369913614804,0.004430155032962088,-0.00988747403025625,-0.0062070399522781705,-0.0034687044471502504,0.006418769583105997,-0.007276538356613238
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00039.extxyz,Al,500,39,340000,78732,-4.3179747464817355,0.1825044564531392,-4.443155,-4.322395,-4.19684,0.246315,16.95838781308744,16.6244,16.9475,17.2819,0.6574999999999989,0.3318437476053486,0.0141602988787364,0.3243356123566627,0.3332833349704742,0.3403415381908417,0.0160059258341789,0.3320716858869348,-0.1860471370366654,0.5117248023967385,0.041830860188560665,0.48415682500000035,0.5122291499999996,0.5406371500000002,0.05648032500000011,0.16512623750191224,0.0820972500000039,0.1600835000000025,0.24398100000000156,0.16188374999999866,-0.0071269911516959605,0.004341797733251588,-0.009384515136480365,-0.005945643782615695,-0.003394288048148175,0.005990227088332198,-0.0070148552549966214
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00040.extxyz,Al,500,40,341000,78732,-4.315917658893461,0.1817632735663879,-4.44118,-4.319355,-4.19453,0.2466499999999998,16.966698005893413,16.6358,16.9553,17.2883,0.6524999999999999,0.3318540801517527,0.014213874657073,0.3242254182696342,0.3332570493221283,0.3403748869895935,0.0161494687199592,0.3318588307794229,-0.1859585039901789,0.5137818899850126,0.041089677301809374,0.4861318250000002,0.51526915,0.5429471499999998,0.05681532499999992,0.17343643030788414,0.0934972500000022,0.16788350000000207,0.25038100000000085,0.15688374999999966,-0.00711665860529187,0.004395373511588188,-0.009494709223508868,-0.005971929430961587,-0.003360939249396344,0.006133769974112498,-0.0072277103625085215
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00041.extxyz,Al,500,41,342000,78732,-4.318337133440024,0.1811521433567424,-4.4442125,-4.32261,-4.19733,0.2468824999999999,16.962904361631868,16.6298,16.954,17.2858,0.6559999999999988,0.3318541457952553,0.0141704993753689,0.32429950684309,0.3332068175077438,0.3403218761086464,0.0160223692655563,0.332116981654578,-0.1860627510826122,0.51136241543845,0.040478547092163863,0.4830993250000004,0.5120141499999997,0.5401471500000001,0.057047824999999996,0.16964278604633876,0.08749725000000197,0.16658350000000155,0.24788099999999957,0.1603837499999986,-0.007116592961789292,0.0043519982298840885,-0.009420620650053058,-0.006022161245346103,-0.003413950130343457,0.006006670519709599,-0.0069695594873534494
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00042.extxyz,Al,500,42,343000,78732,-4.317792191358024,0.1824509722411333,-4.4433475,-4.32125,-4.1945250000000005,0.2488224999999992,16.962487523497433,16.628,16.953049999999998,17.287,0.6589999999999989,0.3318622781166575,0.0140463112569345,0.3242149651050567,0.333195760846138,0.3403017744421959,0.0160868093371391,0.332038794726365,-0.1860392713449668,0.5119073575204496,0.04177737597655476,0.48396432500000053,0.5133741499999998,0.5429521499999996,0.0589878249999993,0.16922594791190448,0.08569725000000261,0.16563349999999843,0.24908100000000033,0.16338374999999872,-0.00710846064038706,0.004227810111449688,-0.009505162388086352,-0.006033217906951882,-0.0034340517967939577,0.006071110591292396,-0.007047746415566436
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00043.extxyz,Al,500,43,344000,78732,-4.312420923766702,0.1805080577591896,-4.4379225,-4.31673,-4.19184,0.2460824999999999,16.956591700960217,16.6253,16.9469,17.2779,0.6525999999999996,0.331864981389281,0.0142759770487095,0.3242131322622299,0.3332504779100418,0.3403974249958992,0.0161842927336692,0.3319023693200807,-0.1858078413305978,0.5172786251117723,0.03983446149461106,0.4893893250000003,0.51789415,0.5456371500000001,0.056247825,0.1633301253746886,0.0829972500000018,0.15948350000000033,0.23998100000000022,0.15698374999999942,-0.007105757367763588,0.004457475903224688,-0.00950699523091314,-0.0059785008430480735,-0.0033384012430906496,0.006168593987822499,-0.007184171821850716
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00044.extxyz,Al,500,44,345000,78732,-4.3070354224457645,0.1803280723024331,-4.43125,-4.31047,-4.18669,0.2445600000000007,16.95275713813951,16.6161,16.94195,17.2774,0.6613000000000007,0.3317775723468038,0.0142073573267048,0.3240474984049797,0.3331478089094162,0.3403219655156135,0.0162744671106338,0.3319572239801169,-0.1855757980322705,0.5226641264327094,0.039654476037854575,0.49606182499999996,0.5241541500000002,0.5507871500000006,0.054725325000000796,0.15949556255398178,0.07379725000000192,0.15453349999999944,0.2394810000000014,0.16568375000000046,-0.007193166410240814,0.004388856181219989,-0.009672629088163354,-0.006081169843673684,-0.0034138607233763496,0.0062587683647870995,-0.00712931716181453
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00045.extxyz,Al,500,45,346000,78732,-4.311637833790582,0.1830315027134927,-4.4376325,-4.315715,-4.1892375,0.2483950000000003,16.947402413250014,16.616274999999998,16.9379,17.2691,0.6528250000000035,0.3318403399155897,0.014242618629373,0.3241262584924698,0.33319291472435,0.3403496891260147,0.0162234306335449,0.3318848310703049,-0.185774100594106,0.5180617150878923,0.04235790644891416,0.489679325,0.5189091499999998,0.5482396500000002,0.05856032500000041,0.15414083766448528,0.07397225000000063,0.1504835,0.23118100000000297,0.15720875000000334,-0.007130398841454888,0.004424117483888188,-0.009593869000673272,-0.006036064028739907,-0.0033861371129751405,0.006207731887698199,-0.00720171007162651
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00046.extxyz,Al,500,46,347000,78732,-4.31107971409338,0.1821540957457587,-4.4361625,-4.31479,-4.1903875,0.245775,16.956340780114818,16.621,16.9482,17.278425000000002,0.6574250000000035,0.3318505743766881,0.0141986661598198,0.3242156207561493,0.3332324922084808,0.3403548374772072,0.0161392167210578,0.3319072878169061,-0.1857500530769517,0.5186198347850937,0.041480499481180155,0.4911493250000003,0.5198341499999994,0.5470896500000002,0.055940325000000096,0.16307920452928926,0.07869725000000116,0.16078350000000086,0.24050600000000344,0.16180875000000328,-0.0071201643803565084,0.004380165014334988,-0.009504506736993767,-0.005996486544609103,-0.003380988761782666,0.0061235179752111,-0.0071792533250253365
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00047.extxyz,Al,500,47,348000,78732,-4.307236762180562,0.1825665345444266,-4.43265,-4.310835,-4.1852775,0.2473725,16.9669030762587,16.6345,16.9577,17.2888,0.6542999999999992,0.3317481278553654,0.0142137406814444,0.3240500316023826,0.3331093788146972,0.3403199538588524,0.0162699222564697,0.3318933943258243,-0.1855844730902387,0.5224627866979121,0.04189293827984805,0.49466182500000055,0.5237891499999998,0.5521996500000004,0.0575378250000001,0.1736415006731704,0.09219725000000167,0.17028350000000003,0.2508809999999997,0.158683749999999,-0.007222610901679194,0.004395239535959588,-0.009670095890760455,-0.0061195999383926725,-0.0034158723801374635,0.006254223510622997,-0.00719314681610711
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/Al_500K_snap00048.extxyz,Al,500,48,349000,78732,-4.302106556038205,0.1831977919229602,-4.42826,-4.306445,-4.180175,0.2480849999999996,16.963516674287458,16.625975,16.9528,17.287125,0.6611499999999992,0.3316448546831733,0.0143287391361884,0.3239070102572441,0.3329681605100631,0.3402649164199829,0.0163579061627388,0.332019755178921,-0.1853634296100814,0.527592992840269,0.04252419565838167,0.49905182500000045,0.5281791499999997,0.5573021499999999,0.058250324999999714,0.17025509870192934,0.08367225000000289,0.1653835000000008,0.24920600000000093,0.16553374999999904,-0.007325884073871303,0.004510237990703587,-0.00981311723589895,-0.006260818243026767,-0.00347090981900694,0.006342207416892098,-0.0070667859630104135
