snapshot_path,system,temperature,snapshot_index,timestep,natoms,SLE_mean,SLE_std,SLE_q25,SLE_q50,SLE_q75,SLE_iqr,Voro_mean,Voro_q25,Voro_q50,Voro_q75,Voro_iqr,q6_mean,q6_std,q6_q25,q6_q50,q6_q75,q6_iqr,q6knn_mean,TSLE_eVatom,d_SLE_mean_anchor,d_SLE_std_anchor,d_SLE_q25_anchor,d_SLE_q50_anchor,d_SLE_q75_anchor,d_SLE_iqr_anchor,d_Voro_mean_anchor,d_Voro_q25_anchor,d_Voro_q50_anchor,d_Voro_q75_anchor,d_Voro_iqr_anchor,d_q6_mean_anchor,d_q6_std_anchor,d_q6_q25_anchor,d_q6_q50_anchor,d_q6_q75_anchor,d_q6_iqr_anchor,d_q6knn_mean_anchor
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00000.extxyz,alpha-TiAl,300,0,301000,80256,-4.828965747109251,0.0934140344753627,-4.89312,-4.831785,-4.76713,0.1259899999999998,17.49416883722089,17.237475,17.5096,17.7662,0.5287250000000014,0.2932780003592898,0.0113949469352474,0.2855049967765808,0.2934420853853225,0.3013061434030533,0.0158011466264724,0.2933392851588211,-0.1248384214608697,-0.0003842207473594,-0.0014831987274518,0.0008302250000005,-0.00044645,-0.0009771499999997,-0.0018073750000001,-0.0044213711622838,-0.00542175,-0.0038620000000015,-0.0037042499999984,0.0017175000000014,-6.661256581785846e-05,2.407188650662903e-05,-5.4807811975421394e-05,-4.1056871414202334e-05,-7.925383746620884e-05,-2.444602549078398e-05,-5.1981663998668104e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00001.extxyz,alpha-TiAl,300,1,302000,80256,-4.8263603409090905,0.0946549182841346,-4.89097,-4.829135,-4.7638775,0.1270924999999998,17.492293968052234,17.235975,17.5085,17.7644,0.5284249999999986,0.2934575452800896,0.0113729044613468,0.285698227584362,0.293551355600357,0.30148995667696,0.0157917290925979,0.2935928608704153,-0.1247710665003407,0.0022211854528011,-0.0002423149186799,0.0029802249999999,0.0022035499999999,0.0022753499999996,-0.0007048750000001,-0.0062962403309398,-0.00692175,-0.004961999999999,-0.0055042500000013,0.0014174999999986,0.0001129323549819,2.029412606029818e-06,0.0001384229958057,6.821334362028253e-05,0.0001045594364404,-3.386355936528529e-05,0.0002015940475955
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00002.extxyz,alpha-TiAl,300,2,303000,80256,-4.827256262709329,0.094167836564652,-4.89251,-4.830135,-4.76537,0.1271399999999998,17.497057140899123,17.2427,17.51215,17.7678,0.5251000000000019,0.2933818934842917,0.0113980347496562,0.2855653241276741,0.2934373319149017,0.3014439344406128,0.0158786103129386,0.2934625402625436,-0.1247942278705287,0.0013252636525624,-0.0007293966381625,0.0014402250000005,0.0012035499999996,0.0007828500000002,-0.000657375,-0.0015330674840505,-0.0001967500000006,-0.0013120000000022,-0.0021042499999985,-0.001907499999998,3.728055918406081e-05,2.715970091542869e-05,5.519539117870842e-06,-4.5810341835039736e-05,5.8537200093300434e-05,5.3017660975415715e-05,7.127343972385125e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00003.extxyz,alpha-TiAl,300,3,304000,80256,-4.830515218176833,0.0945716785409072,-4.8959,-4.83328,-4.76784,0.1280600000000005,17.49551314917265,17.2411,17.51,17.7658,0.5246999999999993,0.2933347407963121,0.0113412147184512,0.2855015844106674,0.2934722602367401,0.301365315914154,0.0158637315034866,0.2933283687873329,-0.1248784783865772,-0.0019336918149415,-0.0003255546619073,-0.0019497749999999,-0.0019414500000003,-0.0016871499999995,0.0002626250000005,-0.0030770592105255,-0.0017967500000004,-0.0034619999999989,-0.004104250000001,-0.0023075000000006,-9.87212879555166e-06,-2.9660330289570797e-05,-5.822017788881251e-05,-1.088201999660532e-05,-2.008132636549531e-05,3.813885152341434e-05,-6.289803548681361e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00004.extxyz,alpha-TiAl,300,4,305000,80256,-4.8273394956140345,0.0950814543648211,-4.8925,-4.82963,-4.7650075,0.1274924999999998,17.500016028708135,17.245,17.5149,17.7747,0.5296999999999983,0.2933824453993063,0.0113629717730102,0.2856114059686661,0.2935504615306854,0.301384761929512,0.0157733559608459,0.2932904225447701,-0.1247963796075633,0.0012420307478571,0.0001842211620065,0.0014502250000001,0.00170855,0.0011453499999998,-0.0003048750000001,0.001425820324961,0.0021032500000011,0.0014380000000002,0.0047957499999995,0.0026924999999983,3.783247419864022e-05,-7.903275730570397e-06,5.160138010984472e-05,6.731927394870718e-05,-6.353110074686086e-07,-5.223669111728557e-05,-0.0001008442780496
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00005.extxyz,alpha-TiAl,300,5,306000,80256,-4.830701040296052,0.0943285617133662,-4.89513,-4.83346,-4.7683275,0.1268025000000001,17.495132625598085,17.2392,17.5111,17.7662,0.527000000000001,0.2932937803295362,0.0113640016527999,0.2854943126440048,0.2934592217206955,0.3013325110077858,0.0158381983637809,0.2932545030573115,-0.1248832822599635,-0.0021195139341605,-0.0005686714894483,-0.0011797749999997,-0.0021214499999997,-0.0021746499999997,-0.0009948749999998,-0.0034575827850886,-0.0036967499999995,-0.0023620000000015,-0.0037042499999984,-7.499999998938911e-06,-5.083259557148168e-05,-6.873395940871357e-06,-6.549194455141016e-05,-2.3920536041222015e-05,-5.2886232733695415e-05,1.2605711817714749e-05,-0.0001367637655082
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00006.extxyz,alpha-TiAl,300,6,307000,80256,-4.827435052830941,0.0951649816748039,-4.8934825,-4.83053,-4.76493,0.1285525000000005,17.49324480537281,17.2402,17.5085,17.7653,0.5250999999999983,0.2933060965048479,0.0113841488164578,0.2855002656579017,0.2934338301420212,0.3013767898082733,0.0158765241503715,0.2933493973436636,-0.1247988499527144,0.0011464735309507,0.0002677484719893,0.000467725,0.0008085499999994,0.0012228500000004,0.0007551250000006,-0.005345403010363,-0.0026967499999983,-0.004961999999999,-0.0046042499999998,-0.0019075000000016,-3.851642025975987e-05,1.3273767717029985e-05,-5.9538930654523536e-05,-4.9312114715538424e-05,-8.607432246177105e-06,5.093149840831521e-05,-4.186947915613137e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00007.extxyz,alpha-TiAl,300,7,308000,80256,-4.831173538800837,0.0960709626561682,-4.89718,-4.834395,-4.7681575,0.1290224999999996,17.49615186652711,17.2408,17.5115,17.7666,0.5258000000000003,0.2933436380082851,0.0113537596079811,0.2855319604277611,0.2934616953134537,0.301441952586174,0.0159099921584129,0.2933193459292499,-0.1248954972912081,-0.0025920124389458,0.0011737294533536,-0.0032297749999994,-0.0030564499999998,-0.0020046499999999,0.0012251249999996,-0.0024383418560631,-0.0020967499999997,-0.0019619999999989,-0.0033042499999993,-0.0012074999999996,-9.749168225492433e-07,-1.7115440759671655e-05,-2.784416079515406e-05,-2.1446943283043307e-05,5.6555345654518696e-05,8.439950644971439e-05,-7.192089356983233e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00008.extxyz,alpha-TiAl,300,8,309000,80256,-4.82918997844398,0.0950898224556912,-4.8950724999999995,-4.83202,-4.7669675,0.1281049999999997,17.49606731334729,17.243,17.5123,17.7651,0.5221000000000018,0.2932473666376644,0.0113555367854787,0.2854277715086937,0.2933493852615356,0.3013147711753845,0.0158869996666908,0.2933157514609943,-0.1248442182892871,-0.0006084520820879,0.0001925892528766,-0.0011222749999992,-0.00068145,-0.0008146499999996,0.0003076249999997,-0.0025228950358844,0.0001032499999986,-0.0011620000000007,-0.0048042499999993,-0.0049074999999981,-9.724628744328669e-05,-1.5338263262070287e-05,-0.0001320330798625,-0.0001337569952011,-7.062606513497105e-05,6.14070147276144e-05,-7.551536182542895e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00009.extxyz,alpha-TiAl,300,9,310000,80256,-4.830489814468699,0.0958273125176678,-4.89628,-4.8334,-4.76763,0.1286500000000003,17.49730165595096,17.2409,17.5133,17.7681,0.5272000000000006,0.2933698228435618,0.0113879201785369,0.2855886742472648,0.2934487760066986,0.3014166578650474,0.0158279836177825,0.2934103806226839,-0.1248778216499199,-0.001908288106807,0.0009300793148532,-0.0023297749999997,-0.0020614500000002,-0.0014771499999994,0.0008526250000003,-0.0012885524322143,-0.0019967499999999,-0.0001619999999995,-0.0018042499999992,0.0001925000000005,2.5209918454116576e-05,1.704512979612896e-05,2.8869658708574608e-05,-3.4366250038109225e-05,3.126062452790679e-05,2.390965819314833e-06,1.9113799864134418e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00010.extxyz,alpha-TiAl,300,10,311000,80256,-4.829621653957336,0.0951095570506329,-4.8952,-4.83212,-4.7669775,0.1282224999999996,17.49704223235646,17.2404,17.512,17.7675,0.5270999999999972,0.293389453386117,0.0113637726998216,0.2855695337057113,0.2935440838336944,0.3014246970415115,0.0158551633358001,0.2934520588159127,-0.124855377964566,-0.0010401275954441,0.0002123238478183,-0.0012497749999997,-0.0007814499999998,-0.0008246500000002,0.0004251249999996,-0.001547976026714,-0.0024967499999988,-0.001462,-0.0024042500000014,9.249999999727532e-05,4.4840461009332255e-05,-7.102348919171483e-06,9.729117155077294e-06,6.094157695768487e-05,3.92998009919876e-05,2.9570683836917244e-05,6.0791993092945695e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00011.extxyz,alpha-TiAl,300,11,312000,80256,-4.829331932441189,0.093793963939205,-4.8935225,-4.83127,-4.76751,0.1260124999999998,17.49717718176834,17.244,17.5128,17.7667,0.5227000000000004,0.2932871222155142,0.0113648387975098,0.2855698838829994,0.2933857440948486,0.3013332486152649,0.0157633647322654,0.2932836352268225,-0.1248478880839926,-0.0007504060792973,-0.0011032692636095,0.0004277249999997,6.854999999994504e-05,-0.0013571499999995,-0.0017848750000001,-0.0014130266148342,0.0011032499999998,-0.0006620000000019,-0.0032042499999995,-0.0043074999999995,-5.7490709593488454e-05,-6.036251230970985e-06,1.0079294443188225e-05,-9.739816188814032e-05,-5.214862525459995e-05,-6.222791969778471e-05,-0.0001076315959972
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00012.extxyz,alpha-TiAl,300,12,313000,80256,-4.825271798245615,0.0957243957761759,-4.89126,-4.82771,-4.7626475,0.1286125,17.50032800413676,17.245,17.5146,17.7715,0.5264999999999986,0.2933757509276838,0.0114194612183115,0.2855578809976578,0.2935241758823395,0.3015042617917061,0.0159463807940483,0.2933401782717333,-0.1247429254956375,0.0033097281162763,0.0008271625733613,0.0026902250000002,0.0036285500000001,0.0035053500000001,0.000815125,0.0017377957535877,0.0021032500000011,0.0011380000000009,0.0015957499999998,-0.0005075000000013,3.113800257614763e-05,4.8586169570728754e-05,-1.9235908984560623e-06,4.103362560275992e-05,0.0001188645511865,0.0001207881420851,-5.108855108643118e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00013.extxyz,alpha-TiAl,300,13,314000,80256,-4.829227647901715,0.094869032776023,-4.89457,-4.83205,-4.7669775,0.1275924999999995,17.502444092653505,17.247,17.5163,17.774425,0.5274250000000009,0.2933981201993569,0.0113663775904915,0.2855926379561424,0.2936127483844757,0.3014258369803428,0.0158331990242004,0.293600587540624,-0.1248451921201004,-0.0006461215398232,-2.8200426791566424e-05,-0.0006197749999996,-0.0007114499999998,-0.0008246500000002,-0.0002048750000004,0.003853884270331,0.00410325,0.0028380000000005,0.004520750000001,0.0004175000000009,5.350727424924262e-05,-4.4974582492710025e-06,3.2833367586193596e-05,0.0001296061277389,4.0439739823316945e-05,7.606372237217024e-06,0.0002093207178042
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00014.extxyz,alpha-TiAl,300,14,315000,80256,-4.828979552432217,0.0949171814184901,-4.89404,-4.83147,-4.76595,0.1280900000000002,17.497600694029106,17.243,17.51145,17.7687,0.5257000000000005,0.2933623165802352,0.0113313938377638,0.2855953276157379,0.2935557812452316,0.3013058826327324,0.0157105550169944,0.2933499195989506,-0.124838778356076,-0.0003980260703251,1.9948215675538727e-05,-8.977500000018068e-05,-0.0001314500000004,0.0002028499999999,0.0002926250000002,-0.0009895143540674,0.0001032499999986,-0.0020120000000005,-0.0012042500000006,-0.0013074999999994,1.770365512754335e-05,-3.94812109769712e-05,3.55230271816831e-05,7.263898849485528e-05,-7.951460778710118e-05,-0.0001150376349687,-4.1347223869114824e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00015.extxyz,alpha-TiAl,300,15,316000,80256,-4.825453067434211,0.094651234831811,-4.89109,-4.82788,-4.7629775,0.1281125000000003,17.494854903060208,17.2375,17.5089,17.7658,0.528299999999998,0.2934467878106883,0.0113841179246569,0.2856441661715507,0.2936243861913681,0.3014324679970741,0.0157883018255233,0.2934985041749802,-0.1247476116666622,0.0031284589276809,-0.0002459983710035,0.002860225,0.0034585499999995,0.0031753500000002,0.0003151250000003,-0.0037353053229658,-0.0053967499999991,-0.0045619999999999,-0.004104250000001,0.001292499999998,0.0001021748855806,1.3242875916129672e-05,8.436158299446328e-05,0.0001412439346313,4.707075655463466e-05,-3.729082643988413e-05,0.0001072373521604
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00016.extxyz,alpha-TiAl,300,16,317000,80256,-4.829770774272329,0.095415158036969,-4.89525,-4.83174,-4.76678,0.12847,17.49880794457735,17.2433,17.513,17.769,0.525699999999997,0.2932396747758226,0.0113705386390306,0.2854412645101547,0.2933876514434814,0.3012423366308212,0.0158010721206665,0.2934112990045908,-0.1248592330229173,-0.0011892479104371,0.0005179248341544,-0.0012997749999996,-0.00040145,-0.0006271499999996,0.000672625,0.0002177361941768,0.0004032500000015,-0.0004619999999988,-0.0009042500000013,-0.001307500000003,-0.000104938149285,-3.3640971017039056e-07,-0.0001185400784015,-9.549081325532782e-05,-0.0001430606096983,-2.452053129668383e-05,2.003218177104582e-05
/Users/yti0811/Desktop/FE_data/npj_CM01/NPJ_CM_Fig_Python/Public_Reproducibility_Package_V01/npjcm-free-energy-surrogate_Re3/Python_Codes/table/snapshots_split/alpha-TiAl_300K_snap00017.extxyz,alpha-TiAl,300,17,318000,80256,-4.8248805112390345,0.0945046088718976,-4.8895325,-4.827565,-4.76352,0.1260124999999998,17.49652857231858,17.2419,17.5117,17.7687,0.5267999999999979,0.2934806709286595,0.011352921521318,0.2857698202133178,0.2936315834522247,0.3015305623412132,0.0157607421278953,0.293553557642587,-0.124732809944027,0.0037010151228571,-0.0003926243309169,0.0044177250000005,0.00377355,0.0026328500000003,-0.0017848750000001,-0.0020616360645924,-0.0009967499999987,-0.0017619999999993,-0.0012042500000006,-0.000207500000002,0.0001360580035518,-1.7953527422771495e-05,0.0002100156247615,0.0001484411954879,0.0001451651006937,-6.485052406788455e-05,0.0001622908197672
