descriptor_stack,k,system,T_K,snap,dFcorr_true_meVatom,dFcorr_knn_median_meVatom,abs_representation_mismatch_meVatom,median_cross_state_neighbor_distance,neighbor_target_IQR_meVatom
d1_SLE,10,Ti64,500.0,94,-3.62642604858604,-5.401192824766532,1.774766776180492,1.6299368827062741,0.13630271240462621
d1_SLE,10,Ti64,500.0,95,-3.3921362549855227,-5.401192824766532,2.009056569781009,1.6331754707887667,0.13630271240462621
d1_SLE,10,Ti64,500.0,96,-3.673591253226638,-5.401192824766532,1.727601571539894,1.629217326257507,0.13630271240462621
d1_SLE,10,Ti64,500.0,97,-3.3607194999693277,-5.370112987004877,2.009393487035549,1.6720742839699558,0.16693789585794927
d1_SLE,10,Ti64,500.0,98,-3.121463940876729,-5.332303176028091,2.210839235151363,1.676977221744869,3.0700045913159695
d1_SLE,10,Ti64,500.0,99,-3.6074259428670317,-5.370112987004877,1.762687044137845,1.662680086381287,0.16693789585794927
d1_SLE,10,Ti64,600.0,0,-4.644746176957593,-11.352091581714769,6.7073454047571754,1.4017823209949878,0.3136459193288921
d1_SLE,10,Ti64,600.0,1,-5.269217848384078,-11.352091581714769,6.082873733330691,1.4292723430786634,0.3136459193288921
d1_SLE,10,Ti64,600.0,2,-5.068236209762656,-11.352091581714769,6.283855371952113,1.4768247479184389,0.3136459193288921
d1_SLE,10,Ti64,600.0,3,-5.500695693840985,-11.352091581714769,5.8513958878737835,1.396296745744547,0.3136459193288921
d1_SLE,10,Ti64,600.0,4,-4.957862117583756,-11.352091581714769,6.394229464131013,1.4237631467843088,0.3136459193288921
d1_SLE,10,Ti64,600.0,5,-5.268881524940372,-11.32497073665306,6.05608921171269,1.4898431331240936,0.24446147425094544
d1_SLE,10,Ti64,600.0,6,-5.389572883030991,-11.278722652637269,5.889149769606278,1.50416693173336,0.26004946503153936
d1_SLE,10,Ti64,600.0,7,-5.50051550298758,-11.352091581714769,5.851576078727189,1.468506495139084,0.3136459193288921
d1_SLE,10,Ti64,600.0,8,-5.472355421028863,-11.352091581714769,5.879736160685906,1.4788694807067952,0.3136459193288921
d1_SLE,10,Ti64,600.0,9,-5.165158928554792,-11.352091581714769,6.186932653159976,1.4656328896734059,0.3136459193288921
d1_SLE,10,Ti64,600.0,10,-5.167357024777164,-11.352091581714769,6.184734556937604,1.439870902470479,0.3136459193288921
d1_SLE,10,Ti64,600.0,11,-5.424866981437571,-11.352091581714769,5.9272246002771976,1.4657676895112055,0.3136459193288921
d1_SLE,10,Ti64,600.0,12,-5.23958872423086,-11.352091581714769,6.112502857483909,1.3995168207524489,0.3136459193288921
d1_SLE,10,Ti64,600.0,13,-5.146335355346199,-11.352091581714769,6.205756226368569,1.422118593157589,0.3136459193288921
d1_SLE,10,Ti64,600.0,14,-5.23996177198266,-11.352091581714769,6.112129809732108,1.4616039304067219,0.3136459193288921
d1_SLE,10,Ti64,600.0,15,-5.304539694322874,-11.352091581714769,6.0475518873918945,1.4786244695463544,0.3136459193288921
d1_SLE,10,Ti64,600.0,16,-5.352100395250692,-11.352091581714769,5.999991186464077,1.4653846377156916,0.3136459193288921
d1_SLE,10,Ti64,600.0,17,-5.116454686745375,-11.291229623502014,6.174774936756639,1.4062854267886897,0.24446147425094544
d1_SLE,10,Ti64,600.0,18,-5.3995745959919965,-11.352091581714769,5.952516985722772,1.4422066199540946,0.3136459193288921
d1_SLE,10,Ti64,600.0,19,-5.566606069738467,-11.32497073665306,5.758364666914595,1.4609619682362682,0.24446147425094544
d1_SLE,10,Ti64,600.0,20,-5.466289620367992,-11.352091581714769,5.885801961346776,1.4316017372063823,0.3136459193288921
d1_SLE,10,Ti64,600.0,21,-5.448342210552792,-11.352091581714769,5.903749371161976,1.4706893610531426,0.3136459193288921
d1_SLE,10,Ti64,600.0,22,-5.036869568682601,-11.352091581714769,6.315222013032168,1.3968587903741096,0.3136459193288921
d1_SLE,10,Ti64,600.0,23,-4.818086839110503,-11.352091581714769,6.534004742604266,1.4250677373743437,0.3136459193288921
d1_SLE,10,Ti64,600.0,24,-5.7702282675072825,-11.32497073665306,5.554742469145779,1.4539601307994188,0.24446147425094544
d1_SLE,10,Ti64,600.0,25,-5.24614369318871,-11.352091581714769,6.1059478885260585,1.4301973052659172,0.3136459193288921
d1_SLE,10,Ti64,600.0,26,-4.897902065495896,-11.352091581714769,6.4541895162188725,1.4530293789850468,0.3136459193288921
d1_SLE,10,Ti64,600.0,27,-5.5200577253035625,-11.352091581714769,5.832033856411206,1.436193188956508,0.3136459193288921
d1_SLE,10,Ti64,600.0,28,-5.2563816949151025,-3.2692241268167805,1.9871575680983216,1.480106315427094,0.17526486656958828
d1_SLE,10,Ti64,600.0,29,-5.557745512294265,-3.3422722952122785,2.215473217081987,1.504762179933051,6.04534191085223
d1_SLE,10,Ti64,600.0,30,-4.955739948793781,-11.352091581714769,6.396351632920988,1.4222072834679773,0.3136459193288921
d1_SLE,10,Ti64,600.0,31,-5.083609531794875,-11.352091581714769,6.268482049919894,1.4318022047560408,0.3136459193288921
d1_SLE,10,Ti64,600.0,32,-5.491097310752591,-11.352091581714769,5.860994270962178,1.4918126039545085,0.3136459193288921
d1_SLE,10,Ti64,600.0,33,-5.430531290106789,-11.207720626868255,5.777189336761468,1.5039186406626959,5.8945103352586115
d1_SLE,10,Ti64,600.0,34,-5.460907099886281,-3.4319955861043807,2.0289115137819005,1.5054172223538769,7.938898958190936
d1_SLE,10,Ti64,600.0,35,-5.438007736391082,-11.352091581714769,5.914083845323686,1.490096244201398,0.3136459193288921
d1_SLE,10,Ti64,600.0,36,-5.078401429019164,-11.352091581714769,6.273690152695605,1.376743595263481,0.3136459193288921
d1_SLE,10,Ti64,600.0,37,-5.223773995872872,-11.352091581714769,6.128317585841897,1.400456692675569,0.3136459193288921
d1_SLE,10,Ti64,600.0,38,-5.191419044908163,-11.352091581714769,6.160672536806605,1.3668379397445087,0.3136459193288921
d1_SLE,10,Ti64,600.0,39,-5.731959495147376,-11.352091581714769,5.620132086567392,1.4957917040401831,0.3136459193288921
d1_SLE,10,Ti64,600.0,40,-5.321436665823964,-11.177065576105067,5.855628910281102,1.5067464168432365,7.830229979143385
d1_SLE,10,Ti64,600.0,41,-5.099416710409866,-11.352091581714769,6.252674871304903,1.4735670623999346,0.3136459193288921
d1_SLE,10,Ti64,600.0,42,-5.517923580648787,-11.352091581714769,5.834168001065981,1.4453103841646815,0.3136459193288921
d1_SLE,10,Ti64,600.0,43,-5.142747911308366,-11.352091581714769,6.209343670406403,1.4036779946861841,0.3136459193288921
d1_SLE,10,Ti64,600.0,44,-5.132712618303781,-11.352091581714769,6.219378963410987,1.4151310562874664,0.3136459193288921
d1_SLE,10,Ti64,600.0,45,-5.291330231719183,-11.352091581714769,6.060761349995586,1.4532390356797364,0.3136459193288921
d1_SLE,10,Ti64,600.0,46,-5.396979686448756,-11.278722652637269,5.881742966188513,1.496325509187261,0.26004946503153936
d1_SLE,10,Ti64,600.0,47,-5.230979379418688,-11.352091581714769,6.12111220229608,1.4788049279220765,0.3136459193288921
d1_SLE,10,Ti64,600.0,48,-5.552744514659591,-11.291229623502014,5.738485108842423,1.3575518519337813,0.24446147425094544
d1_SLE,10,Ti64,600.0,49,-5.3073048118711945,-11.352091581714769,6.044786769843574,1.4216139215494579,0.3136459193288921
d1_SLE,10,Ti64,600.0,50,-5.528427443452277,-11.352091581714769,5.823664138262491,1.436145328735098,0.3136459193288921
d1_SLE,10,Ti64,600.0,51,-4.978511663568885,-11.352091581714769,6.373579918145883,1.46361257556783,0.3136459193288921
d1_SLE,10,Ti64,600.0,52,-4.913782944365675,-11.352091581714769,6.438308637349094,1.4014570360145808,0.3136459193288921
d1_SLE,10,Ti64,600.0,53,-5.2930148636695655,-11.352091581714769,6.059076718045203,1.411004427702415,0.3136459193288921
d1_SLE,10,Ti64,600.0,54,-5.240032094703584,-11.278722652637269,6.038690557933685,1.5031477749446025,0.26004946503153936
d1_SLE,10,Ti64,600.0,55,-5.300541278463189,-11.352091581714769,6.051550303251579,1.4724208225677171,0.3136459193288921
d1_SLE,10,Ti64,600.0,56,-5.221018397000177,-11.352091581714769,6.131073184714592,1.4544524648198007,0.3136459193288921
d1_SLE,10,Ti64,600.0,57,-5.277039271717077,-11.32497073665306,6.047931464935985,1.4436133871767485,0.24446147425094544
d1_SLE,10,Ti64,600.0,58,-5.472328453929198,-7.318712793403029,1.8463843394738304,1.5066536724980435,7.908516536577009
d1_SLE,10,Ti64,600.0,59,-5.584872354339798,-11.278722652637269,5.693850298297471,1.5014140801645781,0.26004946503153936
d1_SLE,10,Ti64,600.0,60,-5.296234737472705,-11.177065576105067,5.880830838632361,1.506301234671668,7.830229979143385
d1_SLE,10,Ti64,600.0,61,-5.053167099283162,-11.352091581714769,6.298924482431606,1.4130911465898675,0.3136459193288921
d1_SLE,10,Ti64,600.0,62,-5.166015800846968,-11.352091581714769,6.1860757808678,1.4351791118440924,0.3136459193288921
d1_SLE,10,Ti64,600.0,63,-5.396537601866481,-11.278722652637269,5.882185050770788,1.503125309132955,0.26004946503153936
d1_SLE,10,Ti64,600.0,64,-5.353920196795759,-11.352091581714769,5.99817138491901,1.4433939515139973,0.3136459193288921
d1_SLE,10,Ti64,600.0,65,-5.17128544328227,-11.352091581714769,6.180806138432499,1.4703605610637798,0.3136459193288921
d1_SLE,10,Ti64,600.0,66,-5.2375332780114086,-11.352091581714769,6.11455830370336,1.4479741164780116,0.3136459193288921
d1_SLE,10,Ti64,600.0,67,-5.178788871379791,-11.352091581714769,6.173302710334977,1.4229537753848955,0.3136459193288921
d1_SLE,10,Ti64,600.0,68,-5.073073562348707,-11.352091581714769,6.279018019366061,1.477661335784314,0.3136459193288921
d1_SLE,10,Ti64,600.0,69,-5.614675453100293,-11.352091581714769,5.737416128614475,1.4724289728159061,0.3136459193288921
d1_SLE,10,Ti64,600.0,70,-4.957228616807474,-11.352091581714769,6.394862964907294,1.4159325056949847,0.3136459193288921
d1_SLE,10,Ti64,600.0,71,-5.077098006347203,-11.352091581714769,6.274993575367565,1.4881117109656739,0.3136459193288921
d1_SLE,10,Ti64,600.0,72,-5.5176408655902565,-11.352091581714769,5.834450716124512,1.4281256499874182,0.3136459193288921
d1_SLE,10,Ti64,600.0,73,-5.010809831391794,-11.352091581714769,6.341281750322975,1.4640561935755438,0.3136459193288921
d1_SLE,10,Ti64,600.0,74,-4.876763692399589,-11.352091581714769,6.47532788931518,1.4424667664777406,0.3136459193288921
d1_SLE,10,Ti64,600.0,75,-5.360248192096795,-11.352091581714769,5.991843389617974,1.4724304943882158,0.3136459193288921
d1_SLE,10,Ti64,600.0,76,-5.371854359426276,-11.177065576105067,5.80521121667879,1.5061731889100916,7.830229979143385
d1_SLE,10,Ti64,600.0,77,-5.242065877386293,-11.291229623502014,6.049163746115721,1.3825928999646835,0.28849608204502275
d1_SLE,10,Ti64,600.0,78,-5.235825149264461,-11.352091581714769,6.116266432450307,1.3930959432531078,0.3136459193288921
d1_SLE,10,Ti64,600.0,79,-4.9833250856449745,-11.352091581714769,6.368766496069794,1.3946353653170087,0.3136459193288921
d1_SLE,10,Ti64,600.0,80,-5.405860683625474,-11.291229623502014,5.88536893987654,1.3856482721256995,0.24446147425094544
d1_SLE,10,Ti64,600.0,81,-4.910282376926201,-11.352091581714769,6.4418092047885676,1.4444488971146627,0.3136459193288921
d1_SLE,10,Ti64,600.0,82,-5.599648688905557,-11.352091581714769,5.752442892809212,1.4489859413952155,0.3136459193288921
d1_SLE,10,Ti64,600.0,83,-5.566876004387378,-11.207720626868255,5.640844622480879,1.5041187339257576,5.8945103352586115
d1_SLE,10,Ti64,600.0,84,-5.045205058131497,-11.32497073665306,6.279765678521565,1.470918035073473,0.24446147425094544
d1_SLE,10,Ti64,600.0,85,-5.5010606031428715,-11.352091581714769,5.851030978571897,1.4396205258605252,0.3136459193288921
d1_SLE,10,Ti64,600.0,86,-5.13738772265987,-11.228012222608358,6.090624499948488,1.5027867332637808,0.20638638547509913
d1_SLE,10,Ti64,600.0,87,-5.10224281493088,-11.352091581714769,6.249848766783889,1.4236708127764681,0.3136459193288921
d1_SLE,10,Ti64,600.0,88,-5.537742841106475,-11.278722652637269,5.740979811530794,1.4990606372365103,0.26004946503153936
d1_SLE,10,Ti64,600.0,89,-5.4629054620589095,-11.352091581714769,5.889186119655859,1.480909679516491,0.3136459193288921
d1_SLE,10,Ti64,600.0,90,-5.0542260973706625,-11.352091581714769,6.297865484344106,1.4561380898426424,0.3136459193288921
d1_SLE,10,Ti64,600.0,91,-5.272332650115286,-11.352091581714769,6.079758931599483,1.4546943855960928,0.3136459193288921
d1_SLE,10,Ti64,600.0,92,-5.3792645876653005,-11.352091581714769,5.972826994049468,1.4745071400008245,0.3136459193288921
d1_SLE,10,Ti64,600.0,93,-5.128922961969263,-11.352091581714769,6.223168619745506,1.4323514429501354,0.3136459193288921
d1_SLE,10,Ti64,600.0,94,-5.372638716982959,-11.352091581714769,5.97945286473181,1.4953475969347398,0.3136459193288921
d1_SLE,10,Ti64,600.0,95,-5.620396203014966,-11.352091581714769,5.731695378699802,1.4327712929020688,0.3136459193288921
d1_SLE,10,Ti64,600.0,96,-5.052351255848575,-11.352091581714769,6.2997403258661935,1.4818930189681123,0.3136459193288921
d1_SLE,10,Ti64,600.0,97,-5.368371614583478,-3.2692241268167805,2.0991474877666976,1.4647013752060594,0.17526486656958828
d1_SLE,10,Ti64,600.0,98,-5.317973387907071,-11.177065576105067,5.859092188197995,1.507950950850112,7.830229979143385
d1_SLE,10,Ti64,600.0,99,-5.424495177368261,-11.352091581714769,5.927596404346508,1.4935548934936262,0.3136459193288921
d1_SLE,10,Ti64,700.0,0,-10.693924047312397,-5.153936865826769,5.539987181485628,1.5522900891247375,0.19325316158909367
d1_SLE,10,Ti64,700.0,1,-11.266943108885318,-5.213622097086312,6.053321011799007,1.4734656676377764,0.31765944829893755
d1_SLE,10,Ti64,700.0,2,-11.07676170280053,-5.23770693674766,5.83905476605287,1.4175483473549946,0.2582561490742652
d1_SLE,10,Ti64,700.0,3,-10.998163999503706,-5.213622097086312,5.784541902417395,1.4633968569475835,0.31765944829893755
d1_SLE,10,Ti64,700.0,4,-11.267875567167406,-5.213622097086312,6.054253470081095,1.4018859099041552,0.31765944829893755
d1_SLE,10,Ti64,700.0,5,-11.220141498526514,-5.213622097086312,6.006519401440203,1.4159893645637733,0.31765944829893755
d1_SLE,10,Ti64,700.0,6,-11.242861625437916,-5.213622097086312,6.029239528351605,1.3869954097857211,0.31765944829893755
d1_SLE,10,Ti64,700.0,7,-11.304480006817496,-5.23770693674766,6.066773070069837,1.4138067676949648,0.2582561490742652
d1_SLE,10,Ti64,700.0,8,-11.128333403623236,-5.23770693674766,5.890626466875576,1.4302186386788789,0.2582561490742652
d1_SLE,10,Ti64,700.0,9,-11.608548000285934,-5.213622097086312,6.394925903199622,1.433049891424115,0.31765944829893755
d1_SLE,10,Ti64,700.0,10,-11.214478272364714,-5.134910236963663,6.079568035401051,1.4717681639469606,0.24379448895145428
d1_SLE,10,Ti64,700.0,11,-10.714462121319212,-5.153936865826769,5.560525255492443,1.4673189408056024,0.19325316158909367
d1_SLE,10,Ti64,700.0,12,-10.943516842759903,-5.134910236963663,5.808606605796241,1.4783627988187718,0.24379448895145428
d1_SLE,10,Ti64,700.0,13,-11.398130266898509,-5.213622097086312,6.184508169812197,1.421162381032956,0.31765944829893755
d1_SLE,10,Ti64,700.0,14,-11.2690784883257,-5.213622097086312,6.055456391239389,1.4876834720123973,0.31765944829893755
d1_SLE,10,Ti64,700.0,15,-11.350801671898003,-5.153936865826769,6.196864806071234,1.4547234059684777,0.19325316158909367
d1_SLE,10,Ti64,700.0,16,-11.126352678808903,-5.213622097086312,5.912730581722592,1.4797362037716595,0.31765944829893755
d1_SLE,10,Ti64,700.0,17,-11.102137493205543,-5.213622097086312,5.888515396119232,1.4193463325783653,0.31765944829893755
d1_SLE,10,Ti64,700.0,18,-11.096427998954827,-5.213622097086312,5.882805901868515,1.4149997666656713,0.31765944829893755
d1_SLE,10,Ti64,700.0,19,-11.066667102584415,-5.213622097086312,5.853045005498103,1.4570983545468867,0.31765944829893755
d1_SLE,10,Ti64,700.0,20,-11.370127707640398,-5.213622097086312,6.1565056105540865,1.511049940917462,0.31765944829893755
d1_SLE,10,Ti64,700.0,21,-11.066528681181131,-5.134910236963663,5.931618444217468,1.5033410771142468,0.24379448895145428
d1_SLE,10,Ti64,700.0,22,-11.586177442175105,-5.23770693674766,6.348470505427445,1.419524709537927,0.2582561490742652
d1_SLE,10,Ti64,700.0,23,-10.988389813951226,-5.213622097086312,5.774767716864915,1.4257762945504462,0.31765944829893755
d1_SLE,10,Ti64,700.0,24,-11.031656106308018,-5.23770693674766,5.793949169560358,1.4179085127659987,0.2582561490742652
d1_SLE,10,Ti64,700.0,25,-11.548911643120496,-5.23770693674766,6.311204706372836,1.4009088948373185,0.2582561490742652
d1_SLE,10,Ti64,700.0,26,-11.522000368151208,-5.213622097086312,6.308378271064896,1.4239350714697978,0.31765944829893755
d1_SLE,10,Ti64,700.0,27,-11.4024436753547,-5.213622097086312,6.188821578268389,1.4825727051649666,0.31765944829893755
d1_SLE,10,Ti64,700.0,28,-11.444095519809904,-5.167083478108264,6.27701204170164,1.4980225915457455,0.1525909519051183
d1_SLE,10,Ti64,700.0,29,-11.092475105377918,-5.213622097086312,5.878853008291607,1.467440153857539,0.31765944829893755
d1_SLE,10,Ti64,700.0,30,-11.349509499399224,-5.153936865826769,6.195572633572455,1.4643741238308485,0.19325316158909367
d1_SLE,10,Ti64,700.0,31,-11.325490041238117,-5.213622097086312,6.111867944151806,1.4338294391592277,0.31765944829893755
d1_SLE,10,Ti64,700.0,32,-11.297578608693403,-5.213622097086312,6.0839565116070915,1.4511928559164031,0.31765944829893755
d1_SLE,10,Ti64,700.0,33,-11.097959117859324,-5.213622097086312,5.884337020773012,1.4949052811715768,0.31765944829893755
d1_SLE,10,Ti64,700.0,34,-11.583961881045933,-5.153936865826769,6.430025015219165,1.4805548429441227,0.19325316158909367
d1_SLE,10,Ti64,700.0,35,-11.769555702407008,-5.213622097086312,6.555933605320696,1.3975771527851286,0.31765944829893755
d1_SLE,10,Ti64,700.0,36,-11.213162819778798,-5.213622097086312,5.999540722692487,1.3793475049223844,0.31765944829893755
d1_SLE,10,Ti64,700.0,37,-10.761912560365626,-5.213622097086312,5.548290463279315,1.4432047033819861,0.31765944829893755
d1_SLE,10,Ti64,700.0,38,-10.936174867432701,-5.213622097086312,5.72255277034639,1.4818859393126471,0.31765944829893755
d1_SLE,10,Ti64,700.0,39,-11.490198832728392,-5.23770693674766,6.252491895980733,1.4010820973772313,0.2582561490742652
d1_SLE,10,Ti64,700.0,40,-10.824443796050131,-5.167083478108264,5.657360317941867,1.532332236897063,0.1525909519051183
d1_SLE,10,Ti64,700.0,41,-11.049006415696393,-5.153936865826769,5.895069549869625,1.492737417681831,0.19325316158909367
d1_SLE,10,Ti64,700.0,42,-11.324705971752335,-5.213622097086312,6.111083874666024,1.4504754461489873,0.31765944829893755
d1_SLE,10,Ti64,700.0,43,-10.74950451714962,-5.213622097086312,5.535882420063309,1.480670612764955,0.31765944829893755
d1_SLE,10,Ti64,700.0,44,-11.208472907164923,-5.213622097086312,5.994850810078612,1.4611414274038808,0.31765944829893755
d1_SLE,10,Ti64,700.0,45,-11.190480468463326,-5.213622097086312,5.9768583713770145,1.5296982489719322,0.31765944829893755
d1_SLE,10,Ti64,700.0,46,-10.895423215831922,-5.213622097086312,5.681801118745611,1.5051078876059316,0.31765944829893755
d1_SLE,10,Ti64,700.0,47,-10.981118752465823,-5.153936865826769,5.827181886639055,1.5406427060942463,0.19325316158909367
d1_SLE,10,Ti64,700.0,48,-11.439803054409003,-5.153936865826769,6.285866188582235,1.4795476125125897,0.19325316158909367
d1_SLE,10,Ti64,700.0,49,-11.399326642474893,-5.213622097086312,6.185704545388582,1.475243668122356,0.31765944829893755
d1_SLE,10,Ti64,700.0,50,-11.014183147993128,-5.213622097086312,5.800561050906817,1.4915419667596153,0.31765944829893755
d1_SLE,10,Ti64,700.0,51,-11.271558659978641,-5.213622097086312,6.05793656289233,1.4519495612044313,0.31765944829893755
d1_SLE,10,Ti64,700.0,52,-11.385052019168395,-5.213622097086312,6.171429922082083,1.5039277812925578,0.31765944829893755
d1_SLE,10,Ti64,700.0,53,-11.088288019499903,-5.134910236963663,5.95337778253624,1.4795677109176943,0.24379448895145428
d1_SLE,10,Ti64,700.0,54,-11.870873155564897,-5.213622097086312,6.657251058478586,1.4365497039637125,0.31765944829893755
d1_SLE,10,Ti64,700.0,55,-10.898590972962307,-5.23770693674766,5.6608840362146475,1.4123433171952493,0.2582561490742652
d1_SLE,10,Ti64,700.0,56,-11.239539813288124,-5.23770693674766,6.001832876540464,1.4447666499439857,0.2582561490742652
d1_SLE,10,Ti64,700.0,57,-11.904845527668794,-5.23770693674766,6.667138590921135,1.4021980359701827,0.2582561490742652
d1_SLE,10,Ti64,700.0,58,-11.036215538450133,-5.213622097086312,5.822593441363821,1.4514619519432959,0.31765944829893755
d1_SLE,10,Ti64,700.0,59,-11.1385520692312,-5.213622097086312,5.924929972144888,1.453644523188023,0.31765944829893755
d1_SLE,10,Ti64,700.0,60,-11.022815521371909,-5.23770693674766,5.785108584624249,1.4131592772893378,0.2582561490742652
d1_SLE,10,Ti64,700.0,61,-11.874571531374944,-5.213622097086312,6.660949434288632,1.412498847012186,0.31765944829893755
d1_SLE,10,Ti64,700.0,62,-11.3515974756338,-5.23770693674766,6.113890538886141,1.4213519696055725,0.2582561490742652
d1_SLE,10,Ti64,700.0,63,-11.155959924626535,-5.213622097086312,5.942337827540223,1.4802581002230806,0.31765944829893755
d1_SLE,10,Ti64,700.0,64,-11.092514395660945,-5.213622097086312,5.878892298574634,1.4860229926103163,0.31765944829893755
d1_SLE,10,Ti64,700.0,65,-11.145329997170993,-5.213622097086312,5.931707900084682,1.4478374708616268,0.31765944829893755
d1_SLE,10,Ti64,700.0,66,-10.829388254154415,-5.213622097086312,5.615766157068103,1.490110503302025,0.31765944829893755
d1_SLE,10,Ti64,700.0,67,-10.836447216150734,-5.23770693674766,5.598740279403075,1.4435739612012424,0.2582561490742652
d1_SLE,10,Ti64,700.0,68,-11.202278433957712,-5.23770693674766,5.964571497210053,1.3823406543855756,0.2582561490742652
d1_SLE,10,Ti64,700.0,69,-11.427634835186605,-5.134910236963663,6.292724598222943,1.458334225607297,0.24379448895145428
d1_SLE,10,Ti64,700.0,70,-11.6225247937774,-5.213622097086312,6.408902696691088,1.4075906152305073,0.31765944829893755
d1_SLE,10,Ti64,700.0,71,-11.269761384588794,-5.213622097086312,6.056139287502482,1.4187640514348745,0.31765944829893755
d1_SLE,10,Ti64,700.0,72,-11.096036495361727,-5.153936865826769,5.942099629534958,1.5008359793408035,0.19325316158909367
d1_SLE,10,Ti64,700.0,73,-11.102921378589702,-5.213622097086312,5.889299281503391,1.4829323511529195,0.31765944829893755
d1_SLE,10,Ti64,700.0,74,-11.161399642342806,-5.153936865826769,6.0074627765160376,1.5188749689073977,0.19325316158909367
d1_SLE,10,Ti64,700.0,75,-11.511184011771702,-5.213622097086312,6.2975619146853905,1.4291646460835876,0.31765944829893755
d1_SLE,10,Ti64,700.0,76,-11.369171399415844,-5.213622097086312,6.155549302329533,1.440288411104284,0.31765944829893755
d1_SLE,10,Ti64,700.0,77,-11.05169827476532,-5.213622097086312,5.838076177679008,1.521362485828328,0.31765944829893755
d1_SLE,10,Ti64,700.0,78,-11.0530165023609,-5.213622097086312,5.839394405274589,1.4349459675565797,0.31765944829893755
d1_SLE,10,Ti64,700.0,79,-10.971997056080095,-5.23770693674766,5.734290119332436,1.4817007780843947,0.2582561490742652
d1_SLE,10,Ti64,700.0,80,-11.31458367983662,-5.213622097086312,6.100961582750308,1.363892961144597,0.31765944829893755
d1_SLE,10,Ti64,700.0,81,-11.389599483592916,-5.23770693674766,6.151892546845255,1.3907766874508711,0.2582561490742652
d1_SLE,10,Ti64,700.0,82,-11.315958948320603,-5.23770693674766,6.0782520115729435,1.471079615452373,0.2582561490742652
d1_SLE,10,Ti64,700.0,83,-10.799650168325902,-5.213622097086312,5.586028071239591,1.426240015446016,0.31765944829893755
d1_SLE,10,Ti64,700.0,84,-11.1806027616686,-5.213622097086312,5.966980664582289,1.4400124859037375,0.31765944829893755
d1_SLE,10,Ti64,700.0,85,-11.364580870741325,-5.213622097086312,6.150958773655013,1.4081862153921296,0.31765944829893755
d1_SLE,10,Ti64,700.0,86,-10.829346618053625,-5.213622097086312,5.615724520967314,1.4559087700614919,0.31765944829893755
d1_SLE,10,Ti64,700.0,87,-11.15185271825242,-5.213622097086312,5.938230621166108,1.3786718910688358,0.31765944829893755
d1_SLE,10,Ti64,700.0,88,-10.987793207837326,-5.134910236963663,5.852882970873663,1.489142845385324,0.24379448895145428
d1_SLE,10,Ti64,700.0,89,-11.278822505115526,-5.153936865826769,6.124885639288758,1.4448501673667407,0.19325316158909367
d1_SLE,10,Ti64,700.0,90,-11.322340842996436,-5.213622097086312,6.108718745910124,1.4278074863322971,0.31765944829893755
d1_SLE,10,Ti64,700.0,91,-10.6687644171784,-5.213622097086312,5.455142320092088,1.4517036598330404,0.31765944829893755
d1_SLE,10,Ti64,700.0,92,-10.96104998581293,-5.23770693674766,5.723343049065272,1.4613929613409216,0.2582561490742652
d1_SLE,10,Ti64,700.0,93,-11.348525440457335,-5.213622097086312,6.134903343371024,1.430664117278147,0.31765944829893755
d1_SLE,10,Ti64,700.0,94,-10.982350493997705,-5.213622097086312,5.768728396911394,1.4534198259726403,0.31765944829893755
d1_SLE,10,Ti64,700.0,95,-11.026536558909616,-5.213622097086312,5.812914461823304,1.4767726653022666,0.31765944829893755
d1_SLE,10,Ti64,700.0,96,-11.336879816153333,-5.213622097086312,6.123257719067022,1.488058706848315,0.31765944829893755
d1_SLE,10,Ti64,700.0,97,-11.031858188636722,-5.23770693674766,5.794151251889063,1.4725468738262415,0.2582561490742652
d1_SLE,10,Ti64,700.0,98,-11.335357793469502,-5.23770693674766,6.097650856721843,1.4038120259671776,0.2582561490742652
d1_SLE,10,Ti64,700.0,99,-11.106187146809997,-5.23770693674766,5.868480210062338,1.4176841331957282,0.2582561490742652
d1_SLE,25,alpha-TiAl,300.0,0,-0.41666604133239854,-0.019689940127200507,0.39697610120519805,0.01670612984524001,0.20704869862812125
d1_SLE,25,alpha-TiAl,300.0,1,0.09961658588360146,-0.01247748984307852,0.11209407572667997,0.016865533806981213,0.09506915697993223
d1_SLE,25,alpha-TiAl,300.0,2,0.0596743077861822,-0.011535214475124083,0.07120952226130628,0.014951209507048785,0.12880457532293832
d1_SLE,25,alpha-TiAl,300.0,3,-0.34625520927509856,-0.018129004982505043,0.32812620429259354,0.01355894127662444,0.12988101921429518
d1_SLE,25,alpha-TiAl,300.0,4,-0.05751213234685028,-0.06839439233181811,0.010882259984967835,0.015778098343851063,0.09861457405690999
d1_SLE,25,alpha-TiAl,300.0,5,0.07288008400006926,-0.029038218178413806,0.10191830217848306,0.01692294018160643,0.19864063432635976
d1_SLE,25,alpha-TiAl,300.0,6,0.03860960091493891,-0.05264371515446732,0.09125331606940623,0.014423250168919802,0.13959775954841547
d1_SLE,25,alpha-TiAl,300.0,7,0.12450228272720146,-0.08239564972174653,0.20689793244894797,0.0224888003227685,0.20691412766808823
d1_SLE,25,alpha-TiAl,300.0,8,0.07900829039210147,-0.02350758002945987,0.10251587042156132,0.013129266496474765,0.2065162914623316
d1_SLE,25,alpha-TiAl,300.0,9,0.22182767140880147,-0.06960645912008791,0.2914341305288894,0.01978300537822267,0.19349918447628822
